Date,Open,High,Low,Close,Adj Close,Volume
16-06-2022,2151,2158.800049,2072,2090.350098,2068.480957,176125
17-06-2022,2080,2097.800049,2025,2040.150024,2018.806274,123142
20-06-2022,2058,2074.25,2032,2050.800049,2029.344849,79944
21-06-2022,2078,2078,2025,2048,2026.574097,174916
22-06-2022,2048,2059,2017.050049,2044.550049,2023.160156,188710
23-06-2022,2049,2075,2003.699951,2018.949951,1997.828003,168273
24-06-2022,2038.949951,2086.899902,2021.099976,2059.199951,2037.65686,413694
27-06-2022,2080,2134.100098,2080,2092.899902,2071.004395,361986
28-06-2022,2093.800049,2112.449951,2040.150024,2100,2078.030029,214659
29-06-2022,2075.149902,2137.75,2052.199951,2122.449951,2100.245117,124672
30-06-2022,2114.199951,2136.699951,2090.600098,2108.949951,2086.88623,151558
01-07-2022,2106.199951,2160.899902,2100,2147.050049,2124.587891,128324
04-07-2022,2147,2200,2142.149902,2196.899902,2173.91626,64396
05-07-2022,2188,2213.5,2162.199951,2183.600098,2160.755615,144482
06-07-2022,2183.600098,2253.600098,2180.149902,2248.449951,2224.927002,226254
07-07-2022,2273.600098,2295.100098,2236.050049,2284.25,2260.352295,126931
08-07-2022,2284.25,2350,2235,2256.350098,2232.744385,280710
11-07-2022,2262,2264.800049,2214.350098,2234.050049,2210.677734,62204
12-07-2022,2234,2245.800049,2185,2195,2172.036133,75689
13-07-2022,2204.800049,2265,2204.050049,2224.449951,2201.177979,187743
14-07-2022,2230.899902,2242.050049,2146.100098,2179.5,2156.698486,54025
15-07-2022,2175.25,2196.949951,2152.149902,2178.550049,2155.758545,36595
18-07-2022,2189.800049,2259,2188,2244.75,2221.265869,103532
19-07-2022,2245,2250,2222.350098,2244.5,2221.018311,149299
20-07-2022,2265.949951,2272.149902,2227.149902,2236.850098,2213.448486,200965
21-07-2022,2225,2303.449951,2225,2280.199951,2256.344727,131282
22-07-2022,2289.600098,2367.800049,2249,2332.5,2308.097656,241191
25-07-2022,2333.199951,2364,2321.5,2355.350098,2330.70874,170248
26-07-2022,2348,2449,2335.649902,2423.850098,2398.491943,293674
27-07-2022,2416,2465,2381.399902,2457.149902,2431.443359,196020
28-07-2022,2480,2515,2427.199951,2436.199951,2410.712891,121220
29-07-2022,2438,2515,2438,2504.149902,2477.951904,94074
01-08-2022,2504.149902,2550.949951,2491.600098,2538.800049,2512.239502,84410
02-08-2022,2502,2585.600098,2502,2550.75,2539.065918,96028
03-08-2022,2554.300049,2570.350098,2513,2555.850098,2544.142822,49601
04-08-2022,2570.5,2578.600098,2486,2536.600098,2524.980957,130391
05-08-2022,2530,2659.75,2529.050049,2621.949951,2609.939697,247462
08-08-2022,2616.050049,2655,2584,2598.050049,2586.149414,79657
10-08-2022,2600.600098,2630,2568.850098,2604,2592.072021,66356
11-08-2022,2638.600098,2659.899902,2605.050049,2642.850098,2630.744141,82745
12-08-2022,2660,2676.850098,2612.25,2647.850098,2635.721191,95512
16-08-2022,2708,2708,2610.050049,2652.800049,2640.648682,211941
17-08-2022,2653,2723.899902,2632.300049,2699.350098,2686.985352,189248
18-08-2022,2699.350098,2749,2675,2739.899902,2727.349365,233001
19-08-2022,2739.899902,2786,2695.25,2708.5,2696.093506,156015
22-08-2022,2708.050049,2711,2630.050049,2654.399902,2642.241211,101257
23-08-2022,2632,2693,2609.5,2655.350098,2643.187012,358408
24-08-2022,2661,2682,2637,2661.300049,2649.109619,52445
25-08-2022,2654,2680.699951,2621.649902,2626.75,2614.717773,48381
26-08-2022,2630.899902,2668.5,2621,2650.649902,2638.508301,38962
29-08-2022,2590.149902,2667.25,2572.050049,2653.100098,2640.947266,37775
30-08-2022,2659.699951,2737.149902,2659.699951,2716.550049,2704.106689,134644
01-09-2022,2724.699951,2748,2683,2691.149902,2678.822754,80715
02-09-2022,2718.949951,2738,2675.050049,2705.25,2692.858398,55905
05-09-2022,2715,2734.550049,2695,2699.699951,2687.33374,37341
06-09-2022,2720,2724.850098,2676.050049,2709.899902,2697.486816,24819
07-09-2022,2680.050049,2853.949951,2680.050049,2821.199951,2808.2771,347479
08-09-2022,2835,2967.350098,2832.050049,2938.350098,2924.890625,478540
09-09-2022,2960.600098,2985,2825.449951,2840.699951,2827.687744,253289
12-09-2022,2844.949951,2882.5,2805.25,2850.350098,2837.293701,129421
13-09-2022,2856.399902,2925,2850,2858.050049,2844.958496,149393
14-09-2022,2835,2920,2800,2887.199951,2873.974854,303216
15-09-2022,2884,2934.550049,2872.300049,2914.199951,2900.851074,172105
16-09-2022,2905,2949,2800,2833.350098,2820.371582,216580
19-09-2022,2840,2910,2757.149902,2817.800049,2804.892822,134777
20-09-2022,2830,2944,2814,2909.5,2896.172607,270644
21-09-2022,2909,2935.300049,2747.949951,2769.25,2756.565186,251983
22-09-2022,2775,2861.5,2727.300049,2757.850098,2745.217529,190262
23-09-2022,2766,2795,2622.050049,2664.899902,2652.693115,158927
26-09-2022,2664,2664,2475,2540,2528.365234,111544
27-09-2022,2534.949951,2605,2510.899902,2554.5,2542.798828,118265
28-09-2022,2541,2575.25,2451.300049,2516.5,2504.9729,87293
29-09-2022,2546.449951,2584,2512.050049,2559.149902,2547.42749,73065
30-09-2022,2545,2640,2545,2625.649902,2613.622803,117308
03-10-2022,2596.5,2653.899902,2526.850098,2548.949951,2537.27417,77190
04-10-2022,2555,2630,2555,2589,2577.140869,70399
06-10-2022,2597.800049,2636,2590.199951,2624.550049,2612.528076,53300
07-10-2022,2638.449951,2638.449951,2538,2569.25,2557.481201,135422
10-10-2022,2555,2580,2525,2554.350098,2542.649658,46125
11-10-2022,2579.949951,2587.800049,2479.25,2490,2478.594238,63244
12-10-2022,2480.399902,2544.800049,2467.050049,2530.550049,2518.958496,65925
13-10-2022,2500.149902,2538.75,2481,2508.25,2496.760742,62383
14-10-2022,2525,2547.800049,2438,2479.149902,2467.793945,179815
17-10-2022,2479.149902,2516.399902,2425.25,2504.399902,2492.928223,88576
18-10-2022,2504.399902,2588,2504.399902,2538.899902,2527.270264,114835
19-10-2022,2511.199951,2579,2511.199951,2567.899902,2556.137451,120239
20-10-2022,2550.149902,2737.949951,2546.699951,2684.699951,2672.402344,175464
21-10-2022,2687.899902,2694.649902,2609.449951,2651.149902,2639.006104,114331
24-10-2022,2651.149902,2700,2651.100098,2680.5,2668.22168,9855
25-10-2022,2675,2746.949951,2605,2631.850098,2619.794678,141232
27-10-2022,2637.800049,2652.800049,2582.149902,2608.149902,2596.202881,112134
28-10-2022,2614.800049,2628.75,2580.149902,2598.449951,2586.547363,38834
31-10-2022,2611.449951,2725,2607.5,2712.649902,2700.224365,134636
01-11-2022,2730,2818.399902,2691.550049,2803.550049,2790.708008,245002
02-11-2022,2803.550049,2872,2787.449951,2838.5,2825.497803,327984
03-11-2022,2825.100098,2864,2795.699951,2808.199951,2795.33667,95918
04-11-2022,2814.050049,2836.899902,2764.5,2780.25,2767.514648,173263
07-11-2022,2809.649902,2814.899902,2775,2801.949951,2789.115234,104515
09-11-2022,2815,2868,2765.149902,2781.75,2769.007813,186846
10-11-2022,2787,2804.350098,2727,2768.600098,2755.918213,97523
11-11-2022,2800,2840,2776,2816.5,2803.598633,84756
14-11-2022,2783.800049,2949.199951,2775.050049,2939.899902,2926.43335,407419
15-11-2022,2950,2957.199951,2892.850098,2930.449951,2917.026611,167011
16-11-2022,2930,2998,2915,2926.949951,2913.542725,246288
17-11-2022,2928,2957.899902,2893.399902,2936.300049,2922.850098,109824
18-11-2022,2931,2942.800049,2869.550049,2925.5,2912.099365,98961
21-11-2022,2925,2974.850098,2905.050049,2930.550049,2917.126221,89265
22-11-2022,2945.25,2963,2924.300049,2949.149902,2935.640869,84728
23-11-2022,2942.949951,2989,2913.949951,2953.050049,2939.523193,135237
24-11-2022,2950,2988,2928.850098,2944.5,2931.012451,91302
25-11-2022,2945.399902,3025,2945.399902,3014.5,3000.69165,170086
28-11-2022,3039,3055,3003.25,3014.699951,3000.890869,143984
29-11-2022,3034.899902,3066.350098,3016.050049,3051.550049,3037.572021,118030
30-11-2022,3053.199951,3092.850098,3022,3079.699951,3065.593018,75959
01-12-2022,3079.949951,3248.850098,3070,3201.050049,3186.387207,473640
02-12-2022,3201.949951,3247.699951,3195.050049,3236.350098,3221.525635,121361
05-12-2022,3243.75,3262.199951,3166.5,3190.600098,3175.985107,109839
06-12-2022,3190.899902,3211.899902,3140.5,3177,3162.447266,90221
07-12-2022,3177.199951,3214.5,3161.649902,3176.800049,3162.248291,75920
08-12-2022,3197.800049,3232.949951,3174.949951,3183,3168.419922,109177
09-12-2022,3183,3219.800049,3130.399902,3163.800049,3149.307861,55075
12-12-2022,3188,3200,3086.600098,3184.199951,3169.614258,73562
13-12-2022,3200,3200,3114.5,3152.649902,3138.20874,56927
14-12-2022,3168.449951,3199.899902,3150,3164.850098,3150.353027,47536
15-12-2022,3177.800049,3180.75,3065,3084.5,3070.371094,77255
16-12-2022,3074.050049,3094.949951,3000,3061,3046.97876,108455
19-12-2022,3070,3088.75,3025,3073.449951,3059.371582,56397
20-12-2022,3073.949951,3101.25,3016.75,3091.449951,3077.289307,66446
21-12-2022,3091.449951,3149.600098,2970,3003.050049,2989.294189,125498
22-12-2022,3005,3062.199951,2966.100098,3039.449951,3025.527344,108115
23-12-2022,2991,3017.699951,2874.600098,2928.5,2915.085693,170122
26-12-2022,2949.949951,3054.100098,2887.149902,3026.449951,3012.586914,112086
27-12-2022,3010,3053.949951,3002,3022.149902,3008.306641,99377
28-12-2022,3029.949951,3031.949951,2990,3012,2998.203125,38702
29-12-2022,2985.149902,2999.850098,2902.600098,2928.449951,2915.035889,138883
30-12-2022,2950,2958,2900.149902,2920.600098,2907.221924,81235
02-01-2023,2929.800049,2964,2915.149902,2955.949951,2942.409912,111043
03-01-2023,2960,2973.75,2935,2964.649902,2951.070068,54912
04-01-2023,2972,2988,2905.149902,2913.399902,2900.054688,75642
05-01-2023,2933,2956.75,2871,2884.300049,2871.088135,144840
06-01-2023,2895,2902,2857.100098,2873.649902,2860.486816,101590
09-01-2023,2900,2919.75,2856,2877.350098,2864.170166,54110
10-01-2023,2888,2893,2831.25,2880,2866.807861,43041
11-01-2023,2850,2888,2846.199951,2873.699951,2860.536621,75312
12-01-2023,2881,2915.899902,2858,2903.949951,2890.647949,91623
13-01-2023,2918.5,2972.199951,2877.100098,2902.949951,2889.652588,167285
16-01-2023,2903,2927.899902,2881.949951,2895.600098,2882.336426,46805
17-01-2023,2910.100098,2963.100098,2895.100098,2946.399902,2932.903564,82220
18-01-2023,2947.5,2975.899902,2926.850098,2967.050049,2953.459229,48870
19-01-2023,2967,2967,2900,2907.75,2894.430664,57558
20-01-2023,2881.300049,2915.800049,2826.149902,2845.75,2832.7146,68893
23-01-2023,2859,2860,2730,2757.949951,2745.316895,125822
24-01-2023,2762.800049,2782.25,2687.550049,2699.100098,2686.736572,181509
25-01-2023,2699.100098,2701.5,2610.050049,2638.649902,2626.563232,105922
27-01-2023,2687.800049,2687.800049,2540,2586.149902,2574.303711,186845
30-01-2023,2580,2710.600098,2580,2683.199951,2670.90918,158050
31-01-2023,2671,2732,2671,2710.149902,2697.73584,137945
01-02-2023,2710.949951,2764,2639.050049,2674.100098,2661.851074,132703
02-02-2023,2683.300049,2704.899902,2607.149902,2678.350098,2666.081543,137234
03-02-2023,2689.899902,2694.899902,2577.300049,2629.449951,2617.405518,180912
06-02-2023,2570.050049,2669,2552.899902,2640.949951,2628.852783,266795
07-02-2023,2640,2661.699951,2617.199951,2635.350098,2623.278564,105333
08-02-2023,2653.699951,2763,2642,2752.649902,2740.041016,192449
09-02-2023,2740,2788.949951,2705.699951,2771.050049,2758.356934,89244
10-02-2023,2730.149902,2815,2695.75,2802.949951,2790.110596,219588
13-02-2023,2780,2814.75,2745,2763.100098,2750.443359,118570
14-02-2023,2780,2789.199951,2726.5,2742,2729.439941,87998
15-02-2023,2738.899902,2776.75,2721.949951,2765.350098,2752.683105,215167
16-02-2023,2760,2777.5,2736,2757.649902,2745.018066,118791
17-02-2023,2750,2892,2745,2840.699951,2827.687744,606027
20-02-2023,2840.699951,2949.899902,2808.699951,2920.550049,2907.172119,313720
21-02-2023,2921,2970,2856,2869.300049,2856.156982,181683
22-02-2023,2837,2849.850098,2771,2803,2790.160645,178367
23-02-2023,2803,2831.350098,2744.449951,2811.399902,2798.521973,177631
24-02-2023,2819,2854.800049,2766.550049,2786.5,2773.736084,104741
27-02-2023,2794,2794,2728.899902,2760.25,2747.606445,143167
28-02-2023,2774.100098,2816.75,2745.800049,2764.600098,2751.936523,56536
01-03-2023,2783.149902,2840,2751.649902,2833.899902,2820.918945,66572
02-03-2023,2845,2881.449951,2819.399902,2870.850098,2857.699951,81753
03-03-2023,2870.850098,2892.300049,2840.850098,2849.899902,2836.845703,51186
06-03-2023,2864.149902,2905,2860,2873.850098,2860.686035,65704
08-03-2023,2847.699951,2884.550049,2840.350098,2852.550049,2839.483643,43547
09-03-2023,2852.550049,2875.25,2802,2818.300049,2805.390381,57140
10-03-2023,2801.050049,2820,2746.850098,2809.550049,2796.680664,54818
13-03-2023,2822.199951,2829.300049,2708,2802.649902,2789.812012,110258
14-03-2023,2815,2815,2758.899902,2791.550049,2778.762939,57515
15-03-2023,2820,2836.25,2790,2804.899902,2792.051758,60682
16-03-2023,2818.699951,2827.949951,2740,2785.100098,2772.342529,35842
17-03-2023,2802,2847.899902,2765.75,2833,2820.023193,50235
20-03-2023,2833,2834.5,2755.75,2780.25,2767.514648,34589
21-03-2023,2780,2856.949951,2780,2807.050049,2794.192139,110456
22-03-2023,2821.100098,2873,2805.199951,2831.5,2818.530029,197627
23-03-2023,2837.850098,2853.25,2820.899902,2837.899902,2824.900635,134716
24-03-2023,2840,2840,2764.350098,2811.850098,2798.969971,209877
27-03-2023,2820.850098,2873.600098,2801.149902,2839.199951,2826.19458,104406
28-03-2023,2825.199951,2865.800049,2825.199951,2844.850098,2831.818848,103249
29-03-2023,2850,2980,2827.25,2961.449951,2947.884766,186428
31-03-2023,2980,2986.300049,2911.100098,2923.699951,2910.307617,124224
03-04-2023,2939.100098,2942.100098,2893,2913,2899.656738,45167
05-04-2023,2928,2959.5,2846.449951,2951.149902,2937.631836,568144
06-04-2023,2960,2962,2910.050049,2920.75,2907.371094,52013
10-04-2023,2920,2950.800049,2895,2935.050049,2921.605713,55172
11-04-2023,2947.850098,2960.300049,2920.5,2943.550049,2930.066895,44611
12-04-2023,2945,3014.550049,2944.899902,2977.050049,2963.41333,163158
13-04-2023,2977.050049,2980,2931,2966.399902,2952.812012,55932
17-04-2023,2976,3006.800049,2954,2996.350098,2982.625,94234
18-04-2023,3016.649902,3029.899902,2968.050049,3009.75,2995.963379,159596
19-04-2023,3009.75,3036.949951,2985,3029.550049,3015.672852,136816
20-04-2023,3029.899902,3029.899902,2926.050049,2943.75,2930.265869,46643
21-04-2023,2946.899902,2956.699951,2850.149902,2864.5,2851.378906,112846
24-04-2023,2875.100098,2938.649902,2875.100098,2891.399902,2878.155518,72324
25-04-2023,2903.899902,2940,2890.199951,2918.050049,2904.683594,70081
26-04-2023,2912,2935.949951,2905,2924.699951,2911.302979,37414
27-04-2023,2920,2954.850098,2909.699951,2924.899902,2911.501953,97304
28-04-2023,2938,3000,2922,2993.300049,2979.588867,106460
02-05-2023,2994.949951,3024.699951,2960.850098,2976.699951,2963.064941,84275
03-05-2023,2976.699951,3010,2965.050049,2989.75,2976.055176,49335
04-05-2023,2992,3052,2992,3023.550049,3009.700439,98333
05-05-2023,3035,3069.5,2991.399902,3002.850098,2989.095215,86506
08-05-2023,3015,3060,2995,3051.100098,3037.124268,117607
09-05-2023,3059.949951,3093,2990.050049,3003.600098,2989.841797,113492
10-05-2023,3024,3037.5,2982.100098,2990.75,2977.050537,62125
11-05-2023,2995,3074.699951,2994.649902,3067.399902,3053.349365,86466
12-05-2023,3079,3095,3042,3052.699951,3038.716797,79506
15-05-2023,3065.149902,3089.800049,3028.300049,3042.25,3028.314697,66799
16-05-2023,3058.300049,3063.649902,3030,3047.25,3033.291748,53875
17-05-2023,3040.050049,3082.449951,3025,3044.350098,3030.405029,62729
18-05-2023,3044.350098,3065.550049,3005,3017.350098,3003.528809,103911
19-05-2023,3000.149902,3027.75,2950.050049,3023.100098,3009.252441,161094
22-05-2023,3020,3021.050049,2953.949951,2979.5,2965.852051,109421
23-05-2023,2965,3014.850098,2925.899902,2936.699951,2923.248047,142032
24-05-2023,2936.100098,2949.5,2893,2941.75,2928.274902,85250
25-05-2023,2956,2981.899902,2900.050049,2973.550049,2959.929443,93719
26-05-2023,2955,3036.800049,2955,3007.699951,2993.922852,56267
29-05-2023,3020,3113.649902,2988.75,3103.550049,3089.333984,207748
30-05-2023,3120.75,3290,3098,3177.699951,3163.144043,509098
31-05-2023,3157.550049,3235.199951,3133,3208.300049,3193.604004,140790
01-06-2023,3208.350098,3228,3198.149902,3210.050049,3195.345947,56807
02-06-2023,3210.050049,3228.949951,3175.850098,3180.600098,3166.031006,122236
05-06-2023,3182.050049,3220,3173.75,3208.399902,3193.703369,190409
06-06-2023,3230,3324,3225,3242.850098,3227.99585,517120
07-06-2023,3264,3290.949951,3200,3283.100098,3268.061523,130968
08-06-2023,3299,3302.949951,3223.75,3240.850098,3226.004883,121737
09-06-2023,3266,3298,3214.800049,3227.350098,3212.566895,90526
12-06-2023,3248.100098,3269.949951,3182.399902,3261.949951,3247.008301,66226
13-06-2023,3290,3300,3267.25,3293.25,3278.164795,112186
14-06-2023,3293.25,3343.75,3291.050049,3326.350098,3311.113281,152448
15-06-2023,3332.949951,3360,3326.5,3343.899902,3328.582764,181974
16-06-2023,3354.949951,3392,3343.899902,3364.5,3349.088623,154709
19-06-2023,3382,3438,3355.100098,3371.899902,3356.45459,111022
20-06-2023,3382.899902,3414.800049,3342.050049,3362.550049,3347.147461,114382
21-06-2023,3370,3450,3370,3411.050049,3395.425293,93310
22-06-2023,3422.699951,3445,3380,3405.75,3390.149658,109700
23-06-2023,3404,3404,3333,3360.100098,3344.70874,83000
26-06-2023,3350,3436.5,3309.550049,3425.899902,3410.207275,90161
27-06-2023,3439.899902,3453.050049,3412.050049,3424.649902,3408.962891,126047
28-06-2023,3395,3466.300049,3395,3428.949951,3413.243164,87633
30-06-2023,3402.399902,3457.800049,3368.300049,3381.899902,3366.408691,73822
03-07-2023,3371,3432,3335,3349.300049,3333.958252,45436
04-07-2023,3382.350098,3384,3312.25,3330.199951,3314.945557,29375
05-07-2023,3310.050049,3360,3286.149902,3314.899902,3299.715576,31785
06-07-2023,3300,3321.949951,3285,3290.149902,3275.079102,60341
07-07-2023,3307.449951,3343.850098,3267.300049,3290.350098,3275.27832,101126
10-07-2023,3284,3340,3276.100098,3321.449951,3306.235596,30064
11-07-2023,3335,3366,3305,3351.800049,3336.446777,30521
12-07-2023,3360.25,3375,3312,3337.449951,3322.162354,97503
13-07-2023,3350,3359.899902,3293.149902,3306.449951,3291.304443,81743
14-07-2023,3306.449951,3343,3270.850098,3288.050049,3272.98877,69978
17-07-2023,3290.050049,3365.949951,3290.050049,3356.899902,3341.523193,41823
18-07-2023,3366.399902,3366.399902,3275.800049,3295.25,3280.155762,46133
19-07-2023,3299.800049,3312,3270.050049,3281.399902,3266.369141,42566
20-07-2023,3281.399902,3291.699951,3200.149902,3211,3196.291748,55588
21-07-2023,3222.800049,3222.800049,3140,3185.5,3170.908447,73058
24-07-2023,3185.5,3198.449951,3141.449951,3147.899902,3133.480469,73118
25-07-2023,3147.899902,3278.5,3139.949951,3249.100098,3234.217285,165269
26-07-2023,3255,3271.449951,3208.100098,3217,3202.26416,33545
27-07-2023,3237.100098,3270,3187.100098,3198.350098,3183.699707,74970
28-07-2023,3215.199951,3261.949951,3181,3252.5,3237.601563,95748
31-07-2023,3272.300049,3297.600098,3255.100098,3274.649902,3259.649902,99437
01-08-2023,3276.300049,3281,3208.350098,3257.350098,3257.350098,64229
02-08-2023,3255,3274.449951,3184.050049,3202.5,3202.5,40687
03-08-2023,3202.399902,3214.300049,3161.649902,3201.100098,3201.100098,38506
04-08-2023,3201.100098,3229.899902,3165.100098,3209.25,3209.25,180302
07-08-2023,3222,3253.899902,3181,3242.399902,3242.399902,62643
08-08-2023,3246,3300,3230.25,3282.800049,3282.800049,71306
09-08-2023,3310.649902,3412,3288,3371.050049,3371.050049,290243
10-08-2023,3371.050049,3388.800049,3314.350098,3336.25,3336.25,49879
11-08-2023,3316,3370.399902,3205.100098,3252.100098,3252.100098,245430
14-08-2023,3240,3350.300049,3101.300049,3141.649902,3141.649902,249400
16-08-2023,3135,3144.949951,3060,3135.5,3135.5,136651
17-08-2023,3138,3140,3040,3051.300049,3051.300049,105276
18-08-2023,3051.949951,3086.5,3030.25,3076.949951,3076.949951,229426
21-08-2023,3099.149902,3105,3061.399902,3093.899902,3093.899902,115577
22-08-2023,3100,3136.699951,3075.75,3116.850098,3116.850098,116494
23-08-2023,3140,3140,3085,3094.100098,3094.100098,67777
24-08-2023,3120,3183.75,3082.800049,3142.149902,3142.149902,225520
25-08-2023,3144.350098,3187.899902,3105,3176,3176,83399
28-08-2023,3177.949951,3210,3152.100098,3181.199951,3181.199951,79454
29-08-2023,3190,3248.649902,3185.100098,3194.050049,3194.050049,137064
30-08-2023,3201.5,3306.550049,3201.100098,3292.25,3292.25,109754
31-08-2023,3272,3330,3272,3295.699951,3295.699951,279969
01-09-2023,3307.25,3364.75,3306.199951,3341,3341,170901
04-09-2023,3345,3377.850098,3314.649902,3325.25,3325.25,167043
05-09-2023,3365.050049,3455.949951,3325.350098,3421.399902,3421.399902,199435
06-09-2023,3421.399902,3476.399902,3380,3406.350098,3406.350098,110683
07-09-2023,3403.949951,3424.300049,3321.100098,3330.699951,3330.699951,113823
08-09-2023,3352.850098,3352.850098,3293.550049,3303.850098,3303.850098,83415
11-09-2023,3310,3338.300049,3273.399902,3305.800049,3305.800049,108008
12-09-2023,3310,3357.449951,3230,3245.199951,3245.199951,86467
13-09-2023,3244,3303.449951,3206.449951,3293.399902,3293.399902,90348
14-09-2023,3285.050049,3360,3278.949951,3318.350098,3318.350098,94371
15-09-2023,3325,3346.699951,3267,3276.800049,3276.800049,46803
18-09-2023,3300,3334,3280.050049,3319.800049,3319.800049,149860
20-09-2023,3320,3320.050049,3183.050049,3218.600098,3218.600098,153726
21-09-2023,3218,3247.699951,3185.050049,3209,3209,101584
22-09-2023,3210.050049,3213.949951,3140.5,3155.899902,3155.899902,55344
25-09-2023,3155.149902,3159.949951,3106.350098,3144.149902,3144.149902,106152
26-09-2023,3143,3203.5,3135.300049,3156.899902,3156.899902,79704
27-09-2023,3144,3214.949951,3144,3204.899902,3204.899902,84599
28-09-2023,3204.899902,3215.25,3130.550049,3145.300049,3145.300049,66111
29-09-2023,3145,3203.050049,3139.050049,3179.449951,3179.449951,34846
03-10-2023,3196.149902,3206.949951,3159.449951,3192.550049,3192.550049,35845
04-10-2023,3178.699951,3197.350098,3128.550049,3149.550049,3149.550049,35636
05-10-2023,3149,3185,3120.850098,3135.699951,3135.699951,29354
06-10-2023,3135.699951,3165,3126.699951,3161.050049,3161.050049,42460
09-10-2023,3161,3161,3071,3088.949951,3088.949951,41386
10-10-2023,3091.449951,3146.949951,3091.449951,3143.449951,3143.449951,36216
11-10-2023,3143.449951,3242.800049,3143.449951,3185.899902,3185.899902,77855
12-10-2023,3185.899902,3274,3185.899902,3265.100098,3265.100098,115779
13-10-2023,3263,3273,3220.899902,3250.050049,3250.050049,51500
16-10-2023,3230.100098,3311,3216.5,3226.149902,3226.149902,100468
17-10-2023,3259.899902,3295,3217,3290.149902,3290.149902,66561
18-10-2023,3302.949951,3328.949951,3213.050049,3288.899902,3288.899902,128399
19-10-2023,3252,3369.75,3249.449951,3345.100098,3345.100098,222860
20-10-2023,3345,3363.600098,3295,3301.649902,3301.649902,146649
23-10-2023,3301.649902,3339.899902,3149.149902,3175.100098,3175.100098,62665
25-10-2023,3191.800049,3215.949951,3076.550049,3093.050049,3093.050049,58556
26-10-2023,3063.050049,3108,3052.649902,3080.25,3080.25,71404
27-10-2023,3098.850098,3118.149902,3061.899902,3076.100098,3076.100098,32163
30-10-2023,3090,3114.949951,3065,3081.949951,3081.949951,190425
31-10-2023,3081.949951,3165,3076.100098,3154,3154,53900
01-11-2023,3150,3150,3080,3087.949951,3087.949951,23229
02-11-2023,3093.699951,3155.050049,3093,3113.300049,3113.300049,39612
03-11-2023,3136,3164.5,3115,3131.649902,3131.649902,106173
06-11-2023,3300.949951,3444,3231.199951,3402.949951,3402.949951,1228213
07-11-2023,3403,3439.350098,3335.149902,3364.949951,3364.949951,220173
08-11-2023,3376.300049,3495,3376.300049,3438.699951,3438.699951,316998
09-11-2023,3454.050049,3479,3356.550049,3390.399902,3390.399902,347577
10-11-2023,3390.399902,3471,3369.100098,3463.5,3463.5,133511
13-11-2023,3485.699951,3485.699951,3413.149902,3424.149902,3424.149902,68575
15-11-2023,3430,3484.75,3430,3456.050049,3456.050049,62968
16-11-2023,3457,3498.75,3443.300049,3480.949951,3480.949951,84887
17-11-2023,3470.949951,3515.399902,3455.050049,3509.149902,3509.149902,93666
20-11-2023,3509.149902,3555,3489.649902,3502.25,3502.25,154987
21-11-2023,3495,3553.75,3490,3526.800049,3526.800049,151321
22-11-2023,3529,3530,3484,3507.199951,3507.199951,74250
23-11-2023,3507,3547,3473.899902,3529,3529,75744
24-11-2023,3535.350098,3558.550049,3500.050049,3528.050049,3528.050049,56182
28-11-2023,3549.949951,3578.5,3522.050049,3571,3571,95989
29-11-2023,3608.949951,3608.949951,3525.050049,3544.949951,3544.949951,71969
30-11-2023,3550,3670,3547.199951,3643.550049,3643.550049,203923
01-12-2023,3643.550049,3675,3615,3661.5,3661.5,77566
04-12-2023,3666.199951,3705,3630,3674.050049,3674.050049,191898
05-12-2023,3699,3800,3674.100098,3769.449951,3769.449951,234799
06-12-2023,3784,3800,3751.899902,3780.350098,3780.350098,97825
07-12-2023,3780.350098,3850,3771.25,3794.5,3794.5,175432
08-12-2023,3807.5,3833.800049,3730,3798.050049,3798.050049,84397
11-12-2023,3799.75,3850,3785.800049,3840.75,3840.75,92070
12-12-2023,3865,3910.75,3823.300049,3841.300049,3841.300049,167747
13-12-2023,3835,3881.949951,3792.25,3871.600098,3871.600098,125800
14-12-2023,3895,3949.100098,3878,3920.300049,3920.300049,95558
15-12-2023,3935,3996,3887.350098,3921.850098,3921.850098,176549
18-12-2023,3921.850098,3955,3900.399902,3927.850098,3927.850098,23300
19-12-2023,3927.850098,3970.550049,3875,3934.149902,3934.149902,111329
20-12-2023,3934.149902,3978.600098,3750,3771.550049,3771.550049,59065
21-12-2023,3760.899902,3864.100098,3715.399902,3837.25,3837.25,122303
22-12-2023,3849.5,3858.600098,3774.300049,3782.199951,3782.199951,32692
26-12-2023,3780,3808.949951,3735,3765.399902,3765.399902,86485
27-12-2023,3767,3906.75,3762.5,3777.050049,3777.050049,201992
28-12-2023,3788.149902,3808.949951,3764,3775.550049,3775.550049,71002
29-12-2023,3795,3809.949951,3764.449951,3788.25,3788.25,51083
01-01-2024,3788.25,3865,3776.5,3827.199951,3827.199951,118855
02-01-2024,3845,3864.949951,3740,3851.399902,3851.399902,96592
03-01-2024,3850,3893,3829,3847.25,3847.25,36876
04-01-2024,3847.25,3932.050049,3822.800049,3900,3900,69306
05-01-2024,3915,3950.300049,3894.100098,3930.600098,3930.600098,44675
08-01-2024,3954.949951,4040,3898.350098,4007.100098,4007.100098,136123
09-01-2024,4041.300049,4079.949951,3995.449951,4029.199951,4029.199951,167588
10-01-2024,4029.199951,4074.850098,3996,4052.949951,4052.949951,95936
11-01-2024,4077,4078,4024.600098,4045.550049,4045.550049,49277
